SKU,Units_Sold,Views
483465,811,978
566888,495,583
842797,149,346
340407,729,908
773565,175,662
656675,565,646
639735,613,653
191533,251,400
271460,68,357
597756,58,277
273132,661,1113
779577,635,806
493637,516,738
278458,105,297
383308,545,848
626799,580,699
872966,165,189
635095,28,173
549177,407,607
743214,881,1155
522645,225,246
814899,172,223
432119,896,1119
440275,378,753
319605,705,1096
107840,710,988
643952,611,822
691717,205,337
717697,480,828
107176,734,923
719581,71,236
880201,509,822
528265,832,1318
717975,190,628
856000,975,1058
570680,40,363
718414,322,579
266919,62,264
368885,199,217
785006,417,642
711303,858,964
474612,766,1032
237907,786,1132
511071,895,1283
539458,151,398
872591,543,668
384493,539,627
105201,213,348
91249,215,702
548328,411,515
178489,122,287
826528,802,1271
758993,782,951
111813,34,291
862423,852,1245
120355,18,285
384819,941,1034
497325,432,695
823105,244,389
782718,874,1327
490388,320,497
691262,597,733
710682,74,199
729722,687,1129
653494,935,1146
523212,231,673
268795,114,147
838726,646,1070
862352,79,450
733078,999,1289
665900,478,774
506884,880,1018
271092,625,963
245293,562,717
412640,657,669
496628,940,1285
866075,226,440
183807,486,959
516318,112,180
209874,548,612
619653,171,566
334025,619,1093
795396,412,504
605092,744,970
710219,32,444
483416,888,1004
740589,545,726
659566,117,236
327240,368,470
453625,426,901
875222,950,1377
758847,553,833
801749,441,655
223978,874,889
403444,757,1231
638260,612,1102
627029,458,786
159093,475,666
113375,146,578
334395,779,810
710187,324,631
814736,992,1139
669341,569,938
432249,724,952
823869,836,857
222344,529,920
720599,402,823
358346,798,1222
742907,266,485
741306,894,1071
813053,493,856
460560,281,294
205356,554,844
350064,296,487
888606,723,925
508569,731,1003
495514,668,1007
483800,782,808
531941,624,1067
312203,795,1266
314724,1,151
819213,668,786
808788,22,484
341845,585,801
869906,198,450
433893,302,355
490593,676,1101
184987,13,135
211512,358,397
636181,784,1124
886784,559,717
423371,96,590
166255,318,779
792684,320,633
784116,203,372
534569,515,992
855214,742,991
239858,471,861
493779,851,890
318953,957,1149
156922,863,966
530070,783,851
479257,129,519
171043,840,1275
394350,87,469
182737,998,1233
185974,128,332
182850,846,1082
779134,958,1148
422520,252,495
688236,863,1343
324586,524,958
447262,762,1160
749361,613,796
440027,489,804
316223,437,547
467664,736,851
543883,527,612
263655,37,343
357489,503,586
553737,287,498
254585,463,622
893897,108,162
371113,77,486
133029,578,650
301541,456,866
403598,685,1169
293573,161,260
282396,409,479
298086,764,915
209218,358,463
343818,392,420
674712,725,754
405309,515,567
427734,526,780
264982,199,523
191674,113,572
393103,950,1015
748313,936,1030
155789,569,792
829060,50,477
495059,134,256
145574,134,448
353531,252,684
142828,594,655
323060,584,661
844540,979,1426
876210,778,877
311235,819,876
787919,487,797
335200,521,925
621969,112,364
319611,427,711
475227,109,507
796680,761,895
343536,68,566
605576,985,1161
176769,189,346
621211,607,751
91828,411,444
824426,795,880
848374,830,1282
562404,538,576
129210,32,370
168482,318,578
831971,82,422
817935,762,837
870934,192,287
456201,445,531
294791,155,328
137142,46,211
581867,401,610
561457,870,1036
293686,765,1130
805960,685,1056
620281,633,664
608185,812,1076
655793,453,779
689309,164,344
419358,868,891
283167,899,920
736259,554,705
113495,23,471
307450,995,1056
873238,956,1185
416357,127,298
894445,869,965
851164,173,309
595954,921,1108
885394,982,1198
817306,479,882
892398,105,167
838834,205,539
268190,495,802
815638,882,1212
776309,50,119
102535,683,1031
837631,265,757
710832,549,998
404001,580,838
628843,652,925
110319,157,495
164312,393,595
688164,79,577
571120,826,1257
738846,682,723
595338,32,179
377667,258,580
309063,409,514
210203,311,467
607825,890,918
442613,315,486
417045,564,994
326495,959,1024
590280,484,954
260944,960,1047
569583,811,1255
518185,349,406
418195,846,1232
344004,248,386
481964,70,256
272860,799,1261
573100,476,832
889212,319,477
520377,502,520
244019,289,476
560812,456,495
230947,708,964
512334,3,246
791068,538,820
884168,650,769
584849,696,1036
206257,509,1000
126071,518,1005
433473,1,233
870918,877,1008
885309,597,1012
897563,400,614
135111,233,694
444142,42,191
814307,383,725
186922,467,776
888604,123,454
882818,43,60
484804,152,506
339089,608,765
533176,313,707
131774,267,514
364581,804,1215
477105,707,939
520041,184,481
102204,604,1100
614772,228,341
91872,296,779
493241,581,830
707815,980,1041
382336,94,262
577616,621,1046
398271,559,689
91790,173,386
625075,34,497
407383,516,593
345688,825,1194
852977,884,1002
83068,533,856
498912,506,573
797050,412,593
753702,937,1265
280382,203,667
541260,591,772
629876,208,445
642909,408,864
822341,455,654
82838,187,546
137817,198,210
885591,52,535
181793,583,649
662399,414,688
571508,334,689
421141,855,1237
185643,445,896
598343,360,858
659909,190,276
399548,712,978
704708,208,618
171518,912,1365
348697,969,1239
287992,546,1033
329340,950,1348
353178,113,602
874416,786,1258
190381,294,546
664440,796,1252
877521,506,981
436517,721,1010
344999,995,1146
781516,639,1114
172451,817,841
709287,378,455
633482,302,440
511469,265,373
91096,46,354
179607,95,286
283621,175,328
367074,902,1299
826263,598,641
500236,511,521
694250,545,642
547421,193,509
480770,418,745
768769,206,259
743617,757,892
620234,183,240
156414,551,886
748053,75,175
142919,454,666
429527,918,1102
588968,376,440
366917,131,516
264852,924,1406
747472,136,160
528822,660,907
382921,738,771
643929,704,822
381474,165,285
197859,940,1077
484680,655,1053
753492,543,571
580658,669,793
566491,639,906
805596,242,400
739223,717,1192
508852,891,1014
589158,909,944
423998,313,439
521655,58,436
307782,565,736
494676,264,484
841344,359,428
751386,738,889
327991,127,487
791793,994,1343
456956,797,1033
113167,70,405
624497,808,1263
204210,307,415
281628,751,1211
449757,295,445
892706,853,1301
377880,833,952
366562,313,669
309376,599,993
776294,525,726
809824,229,720
438046,45,87
720623,65,479
572930,934,1300
388011,965,1269
593482,882,1023
736696,796,914
280666,520,871
789919,687,1142
834447,540,1034
508782,516,686
819302,558,956
322494,429,852
470927,136,313
235143,847,1216
693596,147,404
243367,656,950
845832,388,418
655120,725,949
531036,115,227
585364,767,1026
323247,734,871
512788,766,834
779174,143,357
895391,171,291
278169,813,870
790951,96,358
741931,741,1218
782280,129,170
836801,744,1130
319486,464,520
771796,226,345
640755,541,916
188397,817,1084
81656,167,564
183947,841,1203
406800,476,749
451347,406,630
626610,48,240
301614,924,1354
575547,752,1210
711023,621,926
761252,480,958
540059,144,560
431247,670,1140
254383,87,394
511244,20,459
707342,241,656
518362,2,290
338000,980,1006
708680,702,848
590786,285,476
861886,61,469
842407,994,1024
786921,689,1114
758667,482,595
162254,860,1045
679218,289,452
474824,733,760
155181,93,574
327363,40,413
207645,178,612
821188,648,675
732952,291,726
566521,295,449
175395,421,501
739455,497,518
303351,992,1375
811200,841,1113
600920,865,1135
278960,762,779
185890,348,476
637404,256,392
376396,464,885
380218,302,463
160834,861,1215
408283,45,73
725013,303,721
795197,63,430
367538,537,592
203740,485,686
570106,801,1257
670019,298,675
352725,261,379
344253,982,1230
860130,959,1095
836709,841,1146
234765,869,1347
398832,483,565
771178,149,528
144844,597,850
114036,657,1084
539933,674,884
101800,253,627
89552,704,784
328625,64,256
207413,52,319
103430,759,976
289498,949,1447
453105,483,782
258916,231,660
791704,328,488
678818,980,1235
495695,11,364
417845,616,1101
569777,753,1157
311534,861,1064
81105,340,783
341351,471,731
131465,444,905
607713,586,882
531476,788,1141
802913,897,1117
179145,545,827
557955,519,606
592389,761,1146
783775,736,1137
753925,896,1166
203163,281,440
753216,411,600
861563,831,1309
729300,80,325
271307,502,620
534528,922,1417
363012,441,564
896880,593,719
328696,984,1041
631462,584,708
775209,626,1004
362441,488,519
616841,821,1049
835671,923,1311
815534,474,727
691766,379,464
717931,190,649
417380,336,787
686096,426,723
585859,55,451
886766,354,374
711519,845,917
586372,546,1016
123700,111,307
803082,956,1057
579751,939,1029
198850,735,996
889071,753,1085
296181,591,784
557526,388,736
754763,954,1381
343054,144,188
286954,368,673
198361,722,851
350395,435,845
682956,855,1226
867794,901,1038
633435,983,1345
273889,500,981
382362,456,488
725059,425,866
246864,705,1165
621671,289,552
333052,539,880
463058,377,501
148114,296,646
193111,52,185
857282,324,726
120404,934,1096
800379,349,577
734286,636,1119
763433,982,1423
141585,278,695
744879,559,981
214552,83,158
147003,967,1460
422013,959,1316
285554,189,497
530950,573,806
725216,241,283
780632,508,629
243932,40,262
550817,407,597
538058,331,800
175415,167,606
442021,789,1213
542862,858,1150
474367,126,599
840079,425,638
94227,444,632
465986,681,993
866661,107,574
573680,461,838
359203,11,144
536678,94,567
804760,126,308
493106,241,562
676273,577,933
580071,265,482
620443,609,747
501507,710,749
737075,550,876
895014,918,1301
804729,703,1119
759359,934,1032
791757,70,514
867173,353,611
646046,105,250
799417,785,1047
162893,601,614
609369,211,281
563583,748,1190
114953,548,611
605834,939,1008
530505,1,149
643089,856,1059
348694,817,847
402949,480,879
271315,538,634
336453,856,1341
797457,961,1091
135219,459,775
99486,546,942
715250,389,757
612522,486,945
690004,97,302
342099,40,94
641903,966,1215
171951,604,738
282487,443,622
460859,981,1325
588521,250,711
749829,613,868
673447,691,828
279246,13,343
455461,97,249
554358,934,952
312789,928,1305
607430,306,602
642267,641,813
346654,85,243
737033,26,229
542908,838,1029
465186,723,1075
544059,834,1192
151680,771,1175
228372,189,289
611021,742,1053
157420,173,589
516217,387,773
683492,982,1086
604817,408,568
698356,810,849
508197,73,416
409988,11,225
666263,126,219
877084,972,1122
493342,538,775
102846,900,1043
336613,362,851
658654,941,1066
864384,428,793
176325,190,504
879018,845,981
480320,495,984
454573,480,915
234197,187,268
736069,332,822
585658,369,743
522966,197,389
791876,825,1179
226715,836,985
525534,486,758
848472,148,475
736944,577,1051
628151,774,838
508190,323,490
896863,240,696
701201,450,885
162649,850,1114
282199,516,656
782208,791,1258
419857,780,1212
405480,907,1087
733523,98,345
674146,930,961
848927,137,463
126887,733,1065
749911,176,559
315188,74,288
246856,383,444
581082,567,811
434754,517,985
541179,224,568
738747,850,1331
798856,791,1224
638743,332,654
552187,272,701
660485,937,1326
895187,880,950
751954,878,1107
142369,381,538
507862,393,871
360424,94,510
720209,551,938
466851,425,755
703040,77,406
350891,707,908
627759,67,394
260435,447,849
667702,461,723
546711,492,883
717870,93,284
92952,374,555
895144,723,1141
308116,212,508
462607,727,834
698819,288,318
476305,79,406
642993,937,1399
249268,480,666
702195,381,491
870823,997,1429
657201,765,1204
618249,769,950
460890,408,509
251352,91,465
223760,918,1030
265014,674,927
611571,703,973
267826,35,159
578885,737,923
790100,662,882
364994,336,649
151940,863,1043
585204,169,365
145910,233,600
480496,174,225
402733,349,773
760602,613,1010
838531,678,765
866296,558,577
132666,287,737
189439,357,699
257321,691,1166
738674,996,1267
432227,688,1107
257858,687,974
837674,108,174
660773,892,973
529147,661,1087
494498,53,107
279295,884,1113
810884,586,619
100033,249,636
894858,166,619
201660,509,711
719371,727,1090
612053,905,1134
259633,230,722
464991,795,1052
485200,360,837
349871,543,794
746843,819,908
594843,88,272
707385,137,524
680323,802,985
721208,481,597
556386,255,546
830309,480,645
109626,159,562
250344,589,1086
293070,83,310
404402,377,573
704544,276,470
575083,155,647
497877,665,675
831587,447,607
791431,538,866
427156,826,1111
787458,249,674
787489,480,703
613243,533,720
683682,273,546
451951,150,534
347790,519,578
588017,348,723
108339,497,633
573521,136,271
187481,817,924
169451,45,429
777003,724,1039
824462,689,824
735409,684,789
274167,320,475
203700,846,880
871892,214,373
489774,438,841
837342,207,461
728492,286,355
97990,262,465
654495,987,1241
402276,730,1076
103281,894,1322
754442,835,931
559699,199,332
769497,402,555
649747,124,284
891675,596,625
439252,730,887
643781,531,569
117340,775,1037
727813,631,733
517518,519,572
829575,160,444
440520,679,1048
116387,53,540
116180,257,393
253081,477,871
450779,255,522
617554,130,382
430656,837,1169
401615,302,634
650927,303,649
406087,608,959
415635,744,913
193185,589,872
651786,627,1088
494615,569,938
597709,728,1216
463081,173,600
148235,289,318
440075,581,953
557933,177,553
871195,960,1027
159286,542,619
896826,819,1127
597658,683,707
690579,832,1058
144058,352,378
607670,200,611
401513,754,900
270199,897,1220
233637,800,1277
655585,889,1228
118046,884,1214
607791,729,946
748846,758,831
500454,65,141
679277,616,837
426091,8,269
286554,182,558
439107,319,565
227315,758,1139
356627,472,579
512813,358,772
789403,765,855
424198,592,811
489132,808,865
669602,392,754
824431,962,1274
240119,230,462
623973,92,433
464131,370,557
809996,501,525
726130,426,516
217928,846,894
125066,180,220
735286,703,980
464613,315,671
117782,804,1288
708147,498,542
360489,511,816
857747,270,724
597384,887,1252
699168,161,605
470798,163,396
